,index,username,tweetcreatedts,text,text_length,BERT_processed_text,BERT_processed_text_length,sentiments
1798,2088,pauriahcarey,2020-07-06 13:22:28,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1799,2466,DanRosli,2020-07-06 10:54:38,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1800,1618,OfficialariffiN,2020-07-06 22:45:18,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1801,1619,stanlegends,2020-07-06 22:40:09,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1802,1621,aymangee_,2020-07-06 22:38:18,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1803,2458,nirmalkm_,2020-07-06 10:57:56,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1804,2223,nrlh_da,2020-07-06 12:32:39,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1805,2077,blessmybbt,2020-07-06 13:27:35,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1806,656,KingPotates,2020-07-08 02:55:20,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1807,2485,avnermality,2020-07-06 10:44:18,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1808,1775,saravanans9,2020-07-06 16:00:52,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1809,2496,mediumshawn,2020-07-06 10:40:42,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1810,2214,sgpoliticswoke,2020-07-06 12:35:19,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1811,1712,offlinejo,2020-07-06 17:01:06,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1812,2444,lilymcdhee,2020-07-06 11:01:42,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1813,2445,_limpahruah,2020-07-06 11:01:07,"a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",34,"[CLS] a police report has been made , this time against paps most recent press statement for online falsehoods and for promoting enmity between different racial groups under section 298a of the penal code .",39,negative
1814,443,KDEVANS81,2020-07-08 07:28:16,ok i am done . i lost respect for tharman . this is . not only is this patently false but it shows the pap is never on the side of justice and equality .,35,[CLS] ok i am done . i lost respect for tharman . this is . not only is this patently false but it shows the pap is never on the side of justice and equality .,38,negative
1815,1685,pratakink,2020-07-06 17:40:30,i am 80 years old . why am i running for ge ? the pap is not as before . its lost its way can we all just adopt tan cheng bock as our collective grandpa,36,[CLS] i am 80 years old . why am i running for ge ? the pap is not as before . its lost its way can we all just adopt tan cheng bock as our collective grandpa,38,negative
1816,1738,BenChiaCars,2020-07-06 16:31:22,"to be honest , going into this , i really thought that score a pretty solid win , if nothing else but because they just gave out billions of dollars to the people during covid - 19",37,"[CLS] to be honest , going into this , i really thought that score a pretty solid win , if nothing else but because they just gave out billions of dollars to the people during covid - 19",38,negative
1817,1089,syaosakucouple,2020-07-07 12:40:21,why do pap like to bring up government level projects for their constituency as though it is a town council level initiative . these projects will still go on no matter who win the election .,36,[CLS] why do pap like to bring up government level projects for their constituency as though it is a town council level initiative . these projects will still go on no matter who win the election .,37,negative
1818,2303,eddyyyio,2020-07-06 12:06:09,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1819,1914,virginangelic,2020-07-06 14:33:43,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1820,1704,Narathedeeer,2020-07-06 17:08:28,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1821,2256,sgelection,2020-07-06 12:21:40,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1822,1605,im_shookethh,2020-07-06 23:49:55,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1823,1705,ovendonovan,2020-07-06 17:07:11,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1824,2255,ILKJ93,2020-07-06 12:22:10,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1825,2344,kish_kebab,2020-07-06 11:54:35,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1826,1396,asdfghjkrose,2020-07-07 05:17:28,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1827,1938,historyogi,2020-07-06 14:24:01,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1828,2356,Enthropii,2020-07-06 11:49:38,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1829,2220,sgpoliticswoke,2020-07-06 12:33:21,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1830,1809,digitalmozart,2020-07-06 15:31:31,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1831,2300,thenaoclo,2020-07-06 12:06:54,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1832,374,carlacastle_,2020-07-08 09:26:05,hey i still think pap is a great party its just that some opposition has promising policies that i - i only vote for the party with actual experience ! dont rock the boat,34,[CLS] hey i still think pap is a great party its just that some opposition has promising policies that i - i only vote for the party with actual experience ! dont rock the boat,36,positive
1833,1455,icedwater,2020-07-07 03:35:17,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1834,2353,unrealthrill,2020-07-06 11:50:37,""" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",30,"[CLS] "" tall order , the goh chok tong story "" basically highlights how the grc system is built to sneak new pap candidates in while ousting stronger opposition leaders .",36,negative
1835,1000,nas_craxz,2020-07-07 13:54:24,"pap u ok anot ? first wear mask upside down , now poster also put upside down ? simple thing also can cock up , how to vote for you like that ?",33,"[CLS] pap u ok anot ? first wear mask upside down , now poster also put upside down ? simple thing also can cock up , how to vote for you like that ?",35,negative
1836,992,chooahchoo,2020-07-07 14:08:17,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1837,2352,BenChiaCars,2020-07-06 11:50:52,"ideally yes but pofma has to be directed by a minister , which , you guessed it , is from the pap . ownself check ownself my foot",28,"[CLS] ideally yes but pofma has to be directed by a minister , which , you guessed it , is from the pap . ownself check ownself my foot",35,neutral
1838,823,sgpoliticswoke,2020-07-07 17:04:31,i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,34,[CLS] i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,35,negative
1839,1205,Michael65413248,2020-07-07 10:35:00,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1840,2058,rimybb,2020-07-06 13:36:34,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1841,2100,sadia_habeeb,2020-07-06 13:18:23,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1842,1887,SpawnedScars,2020-07-06 14:46:19,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1843,2196,harishpillay,2020-07-06 12:42:20,"ideally yes but pofma has to be directed by a minister , which , you guessed it , is from the pap . ownself check ownself my foot",28,"[CLS] ideally yes but pofma has to be directed by a minister , which , you guessed it , is from the pap . ownself check ownself my foot",35,neutral
1844,853,sgelection,2020-07-07 16:29:36,i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,34,[CLS] i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,35,negative
1845,1170,scrgeantbarnes,2020-07-07 11:06:37,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1846,290,Stargazerjuliet,2020-07-08 11:34:01,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1847,579,shaznasim_,2020-07-08 04:34:40,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1848,1876,blacktrixx,2020-07-06 14:52:59,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1849,906,DonBonjo,2020-07-07 15:37:02,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1850,1710,siawstelllll,2020-07-06 17:01:45,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1851,951,0971020c,2020-07-07 14:44:27,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1852,1365,psy_lsh,2020-07-07 06:07:07,i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,34,[CLS] i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,35,negative
1853,1456,prasentharan,2020-07-07 03:34:06,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1854,165,FaizJambang,2020-07-08 14:22:49,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1855,978,SSRaviRupa,2020-07-07 14:20:49,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1856,1487,Tydir_,2020-07-07 03:00:20,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1857,192,stanlegends,2020-07-08 13:37:23,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1858,1530,YatiMohd2,2020-07-07 02:14:18,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1859,177,ho_jenhoek,2020-07-08 14:01:06,can pap antis just stop it now ? stop wasting the resources of our police force ! july please arrive sooner . * since when so many hashtags appeared for ?,31,[CLS] can pap antis just stop it now ? stop wasting the resources of our police force ! july please arrive sooner . * since when so many hashtags appeared for ?,35,negative
1860,1409,illgirltweets,2020-07-07 04:57:59,i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,34,[CLS] i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,35,negative
1861,1784,geraldgiam,2020-07-06 15:53:36,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1862,1748,Denise_cql,2020-07-06 16:17:32,"dont vote opposition for the sake of it , vote because they have an alternative plan and opinion and not just spew i hate the pap i love sg vote for me",32,"[CLS] dont vote opposition for the sake of it , vote because they have an alternative plan and opinion and not just spew i hate the pap i love sg vote for me",35,negative
1863,734,William94669768,2020-07-07 23:51:16,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1864,806,199thDan,2020-07-07 17:54:16,i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,34,[CLS] i find it offensive that the pap keeps trying to steer voters into analyzing petty semantics on social media posts instead of encouraging deeper and more critical thinking about their roles as voters .,35,negative
1865,2233,andrewhahalee,2020-07-06 12:30:36,"when singapore needs someone to take charge of trade , they bring in an army general . new zealand brought in a bachelor in commerce and a senior member of the foreign exchange committee .",35,"[CLS] when singapore needs someone to take charge of trade , they bring in an army general . new zealand brought in a bachelor in commerce and a senior member of the foreign exchange committee .",35,neutral
1866,1390,louisfishy,2020-07-07 05:25:43,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1867,1781,JaneKoe,2020-07-06 15:56:54,what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),31,[CLS] what we are trying to deny the pap isnt a mandate . what were trying to deny them is a blank cheque . - ( vid credit : channel 5 ),35,negative
1868,2080,estherannaaa,2020-07-06 13:25:37,"dont vote opposition for the sake of it , vote because they have an alternative plan and opinion and not just spew i hate the pap i love sg vote for me",32,"[CLS] dont vote opposition for the sake of it , vote because they have an alternative plan and opinion and not just spew i hate the pap i love sg vote for me",35,negative
1869,2235,andrewhahalee,2020-07-06 12:30:03,"when singapore needs someone to take charge of education , they bring in an army general . south korea brought in a double mba holder and a former chairman of the student council .",34,"[CLS] when singapore needs someone to take charge of education , they bring in an army general . south korea brought in a double mba holder and a former chairman of the student council .",34,negative
1870,42,TunFucksal,2020-07-08 16:47:48,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,positive
1871,331,HereComeShahrul,2020-07-08 10:21:57,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1872,514,EricssenWen,2020-07-08 05:45:03,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1873,88,Neoogan94,2020-07-08 15:25:35,"one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",31,"[CLS] one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",34,negative
1874,2342,Meowlikecat963,2020-07-06 11:55:08,"if you cannot afford to help the alternative parties in their or other physical outreach efforts , consider donating to them instead . the pap has a massive advantage in funding .",32,"[CLS] if you cannot afford to help the alternative parties in their or other physical outreach efforts , consider donating to them instead . the pap has a massive advantage in funding .",34,negative
1875,526,dririshsea,2020-07-08 05:35:28,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1876,105,KassimARah,2020-07-08 15:12:12,"one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",31,"[CLS] one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",34,negative
1877,341,limweijiet,2020-07-08 10:13:54,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1878,106,KassimARah,2020-07-08 15:11:42,"one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",31,"[CLS] one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",34,negative
1879,110,KassimARah,2020-07-08 15:10:56,"one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",31,"[CLS] one person we need inside parliament urgently is proven global expertise / also gd leader for u . course if can . pse vote unlike pap politicians , experts matter .",34,negative
1880,305,PhillKar,2020-07-08 11:06:58,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1881,2308,claytapult,2020-07-06 12:04:57,"when did the malay word for party became partai ? it ' s parti , no ? who translated this shit and not get it vetted by malay teachers ?!",30,"[CLS] when did the malay word for party became partai ? it ' s parti , no ? who translated this shit and not get it vetted by malay teachers ?!",34,negative
1882,313,CWaiChoi,2020-07-08 10:59:46,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1883,186,adlan611,2020-07-08 13:44:16,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1884,364,sgelection,2020-07-08 09:43:22,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,negative
1885,187,twtxddythxxdxrx,2020-07-08 13:42:01,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1886,359,KambingTribune,2020-07-08 09:54:35,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1887,188,zurairi,2020-07-08 13:40:44,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1888,70,NonVitalTooth,2020-07-08 15:49:22,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1889,262,olive_lime,2020-07-08 12:16:25,yes covid - 19 is an unprecedented crisis we all know that . yet you pap messed up the handling of the foreign workers ! shame on you josephine teo !,31,[CLS] yes covid - 19 is an unprecedented crisis we all know that . yet you pap messed up the handling of the foreign workers ! shame on you josephine teo !,34,negative
1890,193,Oppsupporter,2020-07-08 13:36:04,good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,30,[CLS] good breakdown by subra thiru on pap ' s electoral advantages and hot seats in the large voting swings needed to secure seats and the challenges facing opposition parties .,34,neutral
1891,728,harishpillay,2020-07-08 00:14:23,this is saying alot . we need to reset the trust and honesty in government and the only way is with a multiparty parliament for good checks and balances .,30,[CLS] this is saying alot . we need to reset the trust and honesty in government and the only way is with a multiparty parliament for good checks and balances .,34,negative
1892,1320,syaosakucouple,2020-07-07 07:31:31,spot on . government can have good response and there can be opposition parties . if the pap loses good ministers - that ' s the fault of the grc system,31,[CLS] spot on . government can have good response and there can be opposition parties . if the pap loses good ministers - that ' s the fault of the grc system,33,negative
1893,868,HIREMAIDEA,2020-07-07 16:22:54,"as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",27,"[CLS] as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",33,negative
1894,494,xtemujin,2020-07-08 06:23:28,"2020 ge s ' pore , west coast grc , quite rare to see the opposition party psp poster above pap , near the river valley high school .",29,"[CLS] 2020 ge s ' pore , west coast grc , quite rare to see the opposition party psp poster above pap , near the river valley high school .",33,neutral
1895,195,MOHDALI5963,2020-07-08 13:35:46,police report made against raeesah of wp which was followed by police report made against the pap candidate . this is what we saw as reported in media .,29,[CLS] police report made against raeesah of wp which was followed by police report made against the pap candidate . this is what we saw as reported in media .,33,negative
